node_id,lat,lon
334,8074677.450337155,801549.9822932921
335,8075654.699001626,801554.8250082376
336,8075466.126680894,801585.0440967879
337,8075696.700055484,801756.022303735
338,8075515.31013637,801888.9781854169
339,8074569.155837485,802041.285753615
340,8074336.370914933,802079.9653140734
341,8074703.501988234,802138.4422915218
342,8074807.942957489,802120.583918043
343,8075419.747066599,801906.5026902365
344,8075421.253704146,802017.005593387
345,8073123.436045019,802120.7893133903
346,8073620.925392316,802221.9453052992
347,8075949.472375515,801986.6059312866
348,8075842.818823629,802061.8134270875
349,7707506.937602583,534959.4586291126
350,7726137.681936805,542910.4910693391
351,7804613.056193847,541701.6297631136
352,7805804.922659291,542741.6675877689
353,7769995.179032803,528010.5611148165
355,7884807.444525589,507406.9315705727
356,7889662.010416757,515935.5437124499
359,7908000.007458139,503178.0579663652
360,7923088.050840412,489242.9104823661
361,8075787.531225666,801838.0180591883
362,8075727.620516826,801750.4076762365
363,8075996.771060393,802288.10675734
364,8075814.773981312,802364.7255774717
365,8075574.801804786,802693.2138807548
366,8075697.676047299,802604.4997474346
367,8075534.972943332,802703.4486738364
368,8075566.32120567,802698.1503122861
369,8075626.610024606,802496.2901894122
370,8075464.253552212,802609.9640982465
371,8075560.644794665,802543.4996494001
372,8075687.032127025,802565.6917818391
373,8075622.470339667,802467.0128094512
374,8075541.132093994,802416.4662576595
375,7560987.22699238,593583.9197114392
376,7563756.723598806,596290.9894965991
379,8024260.908099507,1117797.520003765
380,8024623.043589592,1117720.286276319
381,8075935.390026484,801904.7045193797
382,8075690.147071659,802511.1136464297
383,8075762.6377732605,802558.4876121288
384,8075861.827236062,803204.9965887754
385,8076087.809490753,803136.8884131181
386,8075936.748382182,802716.7287183625
387,8076040.581163944,803028.0402612679
388,8075831.840229115,802856.0814144971
389,8075839.022047305,802858.7833470689
390,8075858.755308154,803019.9634335006
391,8075786.591886448,802993.0766833986
392,8076132.540273488,803277.299210805
393,8075873.100087639,803358.4151546641
394,8076073.177781121,803367.4369547146
395,8076154.783023568,803344.1899850534
396,8076011.01762245,803463.1695276373
397,8076181.170872516,803578.1482766708
398,8075208.778853215,802905.0094715399
399,8075197.010552235,802906.8231585205
402,8071704.927391973,799577.5441319868
403,8072065.32585217,800029.186760365
404,8070203.859630911,801220.2425840006
405,8070208.533280125,801228.499053853
406,8074964.673360728,803937.5423381082
407,8074896.584095157,803919.0091115909
408,8075191.602940662,802188.5914576767
409,8075205.40051881,802280.6109818956
410,8075188.871900776,802179.3088339759
411,8075072.398944187,802196.6060892346
412,8075214.367319336,802286.9339041541
413,8075880.460162032,801848.7337094226
414,8075895.450636462,801840.2559754422
